class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,class_id_encoded,price_lower,price_upper,year,month,time_index
103507.0,876.0,28.0,2.0,1.0,3.0,3.0,6.0993150684931505,1.3253424657534247,1.6,0.09931506849315068,13.8,1.0,1.0,1.0,1.0,2.0,1.0,94.19212328767122,4.0,160.56198630136984,4270.0,1780.0,1630.0,1834.2123287671234,1334.6883561643835,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2016.0,11.0,59.0
103507.0,1653.0,28.0,2.0,1.0,3.0,3.0,6.084089534180278,1.252268602540835,1.6,0.08408953418027829,10.0,1.0,1.0,1.0,1.0,2.0,1.0,93.79473684210525,4.0,159.05009074410162,4270.0,1780.0,1630.0,1834.204476709014,1333.493042952208,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2016.0,12.0,60.0
103507.0,499.0,28.0,2.0,1.0,3.0,3.0,6.05811623246493,1.1743486973947896,1.5999999999999999,0.05811623246492986,12.4,1.0,1.0,1.0,1.0,2.0,1.0,93.11683366733467,4.0,156.47094188376752,4270.0,1780.0,1630.0,1832.9058116232466,1330.8697394789579,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,1.0,61.0
103507.0,435.0,28.0,2.0,1.0,3.0,3.0,6.080459770114943,1.2413793103448276,1.6,0.08045977011494253,10.0,1.0,1.0,1.0,1.0,2.0,1.0,93.7,4.0,158.68965517241378,4270.0,1780.0,1630.0,1834.0229885057472,1333.1264367816093,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,2.0,62.0
103507.0,371.0,28.0,2.0,1.0,3.0,3.0,6.078167115902965,1.2991913746630728,1.6,0.07816711590296496,10.8,1.0,1.0,1.0,1.0,2.0,1.0,93.64016172506739,4.0,158.4619946091644,4270.0,1780.0,1630.0,1832.1293800539083,1332.0862533692723,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,3.0,63.0
103507.0,290.0,28.0,2.0,1.0,3.0,3.0,6.0793103448275865,1.2379310344827585,1.6,0.07931034482758621,9.7,1.0,1.0,1.0,1.0,2.0,1.0,93.66999999999999,4.0,158.5755172413793,4270.0,1780.0,1630.0,1833.9655172413793,1333.010344827586,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,4.0,64.0
103507.0,429.0,28.0,2.0,1.0,3.0,3.0,6.013986013986014,1.0419580419580419,1.6000000000000003,0.013986013986013986,12.0,1.0,1.0,1.0,1.0,2.0,1.0,91.96503496503495,4.0,152.08881118881118,4270.0,1780.0,1630.0,1830.6993006993007,1326.4125874125873,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,5.0,65.0
103507.0,371.0,28.0,2.0,1.0,3.0,3.0,6.0161725067385445,1.0485175202156334,1.6,0.016172506738544475,12.7,1.0,1.0,1.0,1.0,2.0,1.0,92.022102425876,4.0,152.30592991913744,4270.0,1780.0,1630.0,1830.8086253369272,1326.633423180593,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,6.0,66.0
103507.0,313.0,28.0,2.0,1.0,3.0,3.0,6.019169329073482,1.0575079872204474,1.6000000000000003,0.019169329073482427,14.899999999999999,1.0,1.0,1.0,1.0,2.0,1.0,92.10031948881789,4.0,152.6035143769968,4270.0,1780.0,1630.0,1830.9584664536742,1326.9361022364217,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,7.0,67.0
103507.0,180.0,28.0,2.0,1.0,3.0,3.0,6.033333333333333,1.1,1.6000000000000003,0.03333333333333333,11.0,1.0,1.0,1.0,1.0,2.0,1.0,92.47,4.0,154.01,4270.0,1780.0,1630.0,1831.6666666666667,1328.3666666666666,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,8.0,68.0
103507.0,186.0,28.0,2.0,1.0,3.0,3.0,6.123655913978495,1.5,1.6,0.12365591397849462,14.8,1.0,1.0,1.0,1.0,2.0,1.0,94.8274193548387,4.0,162.9790322580645,4270.0,1780.0,1630.0,1832.6344086021506,1335.8763440860216,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,9.0,69.0
103507.0,180.0,28.0,2.0,1.0,3.0,3.0,6.0,1.0,1.6,0.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,91.6,4.0,150.7,4270.0,1780.0,1630.0,1830.0,1325.0,5.0,2590.0,1557.0,1570.0,0.0,10.0,15.0,2017.0,10.0,70.0
124140.0,15.0,24.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,0.0,13.40963363647461,1.0,1.0,1.0,1.0,2.0,1.0,116.0,4.0,200.0,4650.0,1850.0,1695.0,2050.0,1640.0,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,5.0,29.0
124140.0,83.0,24.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,0.0,13.360610008239746,1.0,1.0,1.0,1.0,2.0,1.0,116.0,4.0,200.0,4650.0,1850.0,1695.0,2050.0,1640.0,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,6.0,30.0
124140.0,195.0,24.0,2.0,1.0,1.0,1.0,6.0,3.769230769230769,1.9384615384615385,0.3076923076923077,13.73107462662917,1.0,1.0,1.0,1.4615384615384615,2.0,1.0,120.3076923076923,4.0,209.23076923076923,4650.0,1850.0,1695.0,2057.6923076923076,1647.6923076923076,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,7.0,31.0
124140.0,113.0,24.0,2.0,1.0,1.0,1.0,6.0,3.6548672566371683,1.9327433628318584,0.336283185840708,13.69011468802933,1.0,1.0,1.0,1.407079646017699,2.0,1.0,120.70796460176992,4.0,210.08849557522123,4650.0,1850.0,1695.0,2058.407079646018,1648.4070796460178,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,8.0,32.0
124140.0,174.0,24.0,2.0,1.0,1.0,1.0,6.0,2.9080459770114944,1.8954022988505745,0.5229885057471264,13.73747853026993,1.0,1.0,1.0,1.7816091954022988,2.0,1.0,123.32183908045977,4.0,215.68965517241378,4650.0,1850.0,1695.0,2063.074712643678,1653.0747126436781,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,9.0,33.0
124140.0,225.0,24.0,2.0,1.0,1.0,1.0,6.0,3.1333333333333333,1.9066666666666667,0.4666666666666667,13.607807540893555,1.0,1.0,1.0,1.8,2.0,1.0,122.53333333333333,4.0,214.0,4650.0,1850.0,1695.0,2061.6666666666665,1651.6666666666667,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,10.0,34.0
124140.0,263.0,24.0,2.0,1.0,1.0,1.0,6.0,2.3688212927756656,1.8684410646387835,0.6577946768060836,13.637639397450727,1.0,1.0,1.0,2.2015209125475286,2.0,1.0,125.20912547528518,4.0,219.7338403041825,4650.0,1850.0,1695.0,2066.444866920152,1656.444866920152,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,11.0,35.0
124140.0,248.0,24.0,2.0,1.0,1.0,1.0,6.0,2.935483870967742,1.896774193548387,0.5161290322580645,13.663615584373474,1.0,1.0,1.0,1.9112903225806452,2.0,1.0,123.2258064516129,4.0,215.48387096774192,4650.0,1850.0,1695.0,2062.9032258064517,1652.9032258064517,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2014.0,12.0,36.0
124140.0,286.0,24.0,2.0,1.0,1.0,1.0,6.0,3.4195804195804196,1.920979020979021,0.3951048951048951,13.6,1.0,1.0,1.0,2.104895104895105,2.0,1.0,121.53146853146853,4.0,211.85314685314685,4650.0,1850.0,1695.0,2059.877622377622,1649.8776223776224,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,1.0,37.0
124140.0,294.0,24.0,2.0,1.0,1.0,1.0,6.0,2.741496598639456,1.887074829931973,0.564625850340136,12.9,1.0,1.0,1.0,2.639455782312925,2.0,1.0,123.9047619047619,4.0,216.9387755102041,4650.0,1850.0,1695.0,2064.1156462585036,1654.1156462585034,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,2.0,38.0
124140.0,233.0,24.0,2.0,1.0,1.0,1.0,6.0,2.5450643776824036,1.87725321888412,0.6137339055793991,10.899999999999999,1.0,1.0,1.0,2.6738197424892705,2.0,1.0,124.5922746781116,4.0,218.41201716738198,4650.0,1850.0,1695.0,2065.343347639485,1655.343347639485,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,3.0,39.0
124140.0,233.0,24.0,2.0,1.0,1.0,1.0,6.0,2.2875536480686693,1.8643776824034337,0.6781115879828327,12.600000000000001,1.0,1.0,1.0,2.742489270386266,2.0,1.0,125.49356223175965,4.0,220.343347639485,4650.0,1850.0,1695.0,2066.952789699571,1656.9527896995708,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,4.0,40.0
124140.0,338.0,24.0,2.0,1.0,1.0,1.0,6.0,2.8698224852071004,1.893491124260355,0.5325443786982249,14.200000000000001,1.0,1.0,1.0,2.6449704142011834,2.0,1.0,123.45562130177515,4.0,215.97633136094674,4650.0,1850.0,1695.0,2063.3136094674555,1653.3136094674555,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,5.0,41.0
124140.0,309.0,24.0,2.0,1.0,1.0,1.0,6.0,2.656957928802589,1.8828478964401294,0.5857605177993528,14.0,1.0,1.0,1.0,2.8511326860841426,2.0,1.0,124.20064724919094,4.0,217.5728155339806,4650.0,1850.0,1695.0,2064.644012944984,1654.6440129449838,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,6.0,42.0
124140.0,346.0,24.0,2.0,1.0,1.0,1.0,6.0,2.8265895953757227,1.891329479768786,0.5433526011560693,13.3,1.0,1.0,1.0,2.7341040462427744,2.0,1.0,123.60693641618496,4.0,216.30057803468208,4650.0,1850.0,1695.0,2063.583815028902,1653.5838150289017,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,7.0,43.0
124140.0,316.0,24.0,2.0,1.0,1.0,1.0,6.0,3.3797468354430378,1.918987341772152,0.4050632911392405,14.099999999999998,1.0,1.0,1.0,2.810126582278481,2.0,1.0,121.67088607594937,4.0,212.15189873417722,4650.0,1850.0,1695.0,2060.1265822784812,1650.126582278481,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,8.0,44.0
124140.0,376.0,24.0,2.0,1.0,1.0,1.0,6.0,3.0,1.9,0.5,11.3,1.0,1.0,1.0,2.6382978723404253,2.0,1.0,123.0,4.0,215.0,4650.0,1850.0,1695.0,2062.5,1652.5,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,9.0,45.0
124140.0,241.0,24.0,2.0,1.0,1.0,1.0,6.0,3.008298755186722,1.900414937759336,0.4979253112033195,13.3,1.0,1.0,1.0,2.4356846473029043,2.0,1.0,122.97095435684648,4.0,214.9377593360996,4650.0,1850.0,1695.0,2062.448132780083,1652.448132780083,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,10.0,46.0
124140.0,271.0,24.0,2.0,1.0,1.0,1.0,6.0,2.88929889298893,1.8944649446494464,0.5276752767527675,12.9,1.0,1.0,1.0,2.2767527675276753,2.0,1.0,123.38745387453875,4.0,215.83025830258302,4650.0,1850.0,1695.0,2063.191881918819,1653.1918819188193,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,11.0,47.0
124140.0,324.0,24.0,2.0,1.0,1.0,1.0,6.0,2.765432098765432,1.8882716049382715,0.558641975308642,11.8,1.0493827160493827,1.0,1.0,1.9320987654320987,2.0,1.0,123.82098765432099,4.0,217.12962962962962,4650.0,1850.0,1695.0,2066.682098765432,1656.5833333333333,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2015.0,12.0,48.0
124140.0,459.0,24.0,2.0,1.0,1.0,1.0,6.0,2.7690631808278865,1.8884531590413944,0.5577342047930284,16.0,1.0,1.0,1.0,1.3616557734204793,2.0,1.0,123.8082788671024,4.0,216.73202614379085,4650.0,1850.0,1695.0,2063.943355119826,1653.9433551198258,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,1.0,49.0
124140.0,354.0,24.0,2.0,1.0,1.0,1.0,6.0,2.8757062146892656,1.8937853107344635,0.5310734463276836,14.5,1.0,1.0,1.0,1.2146892655367232,2.0,1.0,123.43502824858757,4.0,215.9322033898305,4650.0,1850.0,1695.0,2063.276836158192,1653.276836158192,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,2.0,50.0
124140.0,248.0,24.0,2.0,1.0,1.0,1.0,6.0,2.5806451612903225,1.8790322580645162,0.6048387096774194,11.0,1.0,1.0,1.0,1.2419354838709677,2.0,1.0,124.46774193548387,4.0,218.1451612903226,4650.0,1850.0,1695.0,2065.1209677419356,1655.1209677419354,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,3.0,51.0
124140.0,324.0,24.0,2.0,1.0,1.0,1.0,6.0,2.950617283950617,1.8975308641975308,0.5123456790123457,10.7,1.0493827160493827,1.0,1.0,1.0493827160493827,2.0,1.0,123.17283950617283,4.0,215.74074074074073,4650.0,1850.0,1695.0,2065.5246913580245,1655.4259259259259,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,4.0,52.0
124140.0,263.0,24.0,2.0,1.0,1.0,1.0,6.0,3.053231939163498,1.9026615969581748,0.4866920152091255,10.600000000000001,1.0,1.0,1.0,1.0,2.0,1.0,122.81368821292776,4.0,214.60076045627378,4650.0,1850.0,1695.0,2062.167300380228,1652.1673003802282,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,5.0,53.0
124140.0,143.0,24.0,2.0,1.0,1.0,1.0,6.0,3.7412587412587412,1.937062937062937,0.3146853146853147,13.2,1.0,1.0,1.0,1.0,2.0,1.0,120.4055944055944,4.0,209.44055944055944,4650.0,1850.0,1695.0,2057.867132867133,1647.8671328671328,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,6.0,54.0
124140.0,211.0,24.0,2.0,1.0,1.0,1.0,6.0,3.1421800947867298,1.9071090047393364,0.46445497630331756,11.2,1.0,1.0,1.0,1.0,2.0,1.0,122.50236966824644,4.0,213.93364928909952,4650.0,1850.0,1695.0,2061.611374407583,1651.6113744075828,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,7.0,55.0
124140.0,406.0,24.0,2.0,1.0,1.0,1.0,6.0,3.0689655172413794,1.9034482758620692,0.4827586206896552,14.599999999999998,1.0394088669950738,1.0,1.0,1.0,2.0,1.0,122.75862068965517,4.0,214.7783251231527,4650.0,1850.0,1695.0,2064.2364532019706,1654.1576354679803,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,8.0,56.0
124140.0,331.0,24.0,2.0,1.0,1.0,1.0,6.0,2.5468277945619335,1.877341389728097,0.6132930513595166,13.3,1.0,1.0,1.0,1.0,2.0,1.0,124.58610271903324,4.0,218.3987915407855,4650.0,1850.0,1695.0,2065.332326283988,1655.3323262839879,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,9.0,57.0
124140.0,293.0,24.0,2.0,1.0,1.0,1.0,6.0,2.5426621160409555,1.825938566552901,0.7167235494880546,10.600000000000001,1.0,1.0,1.0,1.0,2.0,1.0,125.5221843003413,4.0,221.50170648464163,4650.0,1850.0,1695.0,2064.334470989761,1653.924914675768,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,10.0,58.0
124140.0,301.0,24.0,2.0,1.0,1.0,1.0,6.0,3.006644518272425,1.6877076411960132,0.9235880398671097,13.3,1.0,1.0,1.0,1.0,2.0,1.0,126.80398671096346,4.0,227.7076411960133,4650.0,1850.0,1695.0,2058.205980066445,1646.5049833887044,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,11.0,59.0
124140.0,526.0,24.0,2.0,1.0,1.0,1.0,6.0,3.0,1.700380228136882,0.8992395437262357,12.700000000000001,1.0304182509505704,1.0,1.0,1.0,2.0,1.0,126.59315589353612,4.0,227.20532319391634,4650.0,1850.0,1695.0,2060.180608365019,1648.5228136882129,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2016.0,12.0,60.0
124140.0,316.0,24.0,2.0,1.0,1.0,1.0,6.0,2.240506329113924,1.7069620253164557,1.0,14.700000000000003,1.0506329113924051,1.0,1.0,1.0,2.0,1.0,128.4493670886076,4.0,230.37974683544303,4650.0,1850.0,1695.0,2066.9303797468356,1655.5886075949368,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,1.0,61.0
124140.0,203.0,24.0,2.0,1.0,1.0,1.0,6.0,1.748768472906404,1.7438423645320198,1.0,11.7,1.0,1.0,1.0,1.0,2.0,1.0,129.064039408867,4.0,230.0,4650.0,1850.0,1695.0,2068.448275862069,1657.6995073891626,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,2.0,62.0
124140.0,210.0,24.0,2.0,1.0,1.0,1.0,6.0,3.0,1.65,1.0,15.4,1.0,1.0,1.0,1.0,2.0,1.0,127.5,4.0,230.0,4650.0,1850.0,1695.0,2057.5,1645.5,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,3.0,63.0
124140.0,218.0,24.0,2.0,1.0,1.0,1.0,6.0,3.2018348623853212,1.6348623853211008,1.0,11.100000000000001,1.073394495412844,1.0,1.0,1.0,2.0,1.0,127.24770642201835,4.0,230.55045871559633,4650.0,1850.0,1695.0,2059.770642201835,1647.4220183486239,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,4.0,64.0
124140.0,263.0,24.0,2.0,1.0,1.0,1.0,6.0,2.3688212927756656,1.6973384030418253,1.0,13.7,1.0,1.0,1.0,1.0,2.0,1.0,128.2889733840304,4.0,230.0,4650.0,1850.0,1695.0,2063.022813688213,1651.6539923954372,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,5.0,65.0
124140.0,256.0,24.0,2.0,1.0,1.0,1.0,6.0,2.53125,1.562109375,1.0,12.3,1.0625,1.0,1.0,1.0,2.0,1.0,126.03515625,4.0,230.46875,4650.0,1850.0,1695.0,2054.78515625,1653.3828125,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,6.0,66.0
124140.0,255.0,24.0,2.0,1.0,1.0,1.0,6.0,2.411764705882353,1.5176470588235293,1.0,14.9,1.0,1.0,1.0,1.0,2.0,1.0,125.29411764705883,4.0,230.0,4650.0,1850.0,1695.0,2047.9411764705883,1651.235294117647,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,7.0,67.0
124140.0,226.0,24.0,2.0,1.0,1.0,1.0,6.0,2.061946902654867,1.5106194690265486,1.0,14.9,1.0,1.0,1.0,1.0,2.0,1.0,125.17699115044248,4.0,230.0,4650.0,1850.0,1695.0,2048.2300884955753,1654.646017699115,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,8.0,68.0
124140.0,285.0,24.0,2.0,1.0,1.0,1.0,6.0,2.6842105263157894,1.5,1.0,14.9,1.0,1.0,1.0,1.0,2.0,1.0,125.0,4.0,230.0,4650.0,1850.0,1695.0,2045.7894736842106,1648.578947368421,5.0,2700.0,1565.0,1565.0,1.0,10.0,15.0,2017.0,9.0,69.0
